row,id,offspring,sex,status,terr,lat,long,disp,Lddisp,year
0,2066,1,Female,NA,34GH6,-825,-329,NA,NA,1995
0,2066,0,Female,P,34GH6,-825,-329,NA,NA,1996
0,2067,1,Female,NA,1314CD2,-264,-229,NA,NA,1995
0,2067,0,Female,P,1314CD2,-264,-229,NA,NA,1996
0,2068,1,Male,NA,34GH2,-809,-367,NA,NA,1995
0,2068,0,Male,P,34GH2,-809,-367,NA,NA,1996
0,2069,1,Male,NA,45FG2,-741,-329,N,N,1995
0,2069,0,Male,S,45FG2,-741,-329,NA,NA,1996
0,2069,0,Male,S,45FG2,-741,-329,NA,NA,1997
0,2069,0,Male,S,56FG1,-723,-315,NA,NA,1998
0,2076,1,Male,NA,78CD1,-579,-197,NA,NA,1995
0,2076,0,Male,P,78CD1,-579,-197,NA,NA,1996
0,2077,1,Female,NA,67EF2,-667,-281,NA,NA,1995
0,2078,1,Female,NA,67FG1,-664,-304,NA,NA,1995
0,2079,1,Male,NA,56FG1,-723,-315,N,N,1995
0,2079,0,Male,S,56FG1,-723,-315,NA,NA,1996
0,2079,0,Male,S,56FG1,-723,-315,NA,NA,1997
0,2079,0,Male,P,56FG1,-723,-315,NA,NA,1998
0,2081,1,Male,NA,67GH2,-658,-392,N,N,1995
0,2081,0,Male,S,67GH2,-658,-392,NA,NA,1996
0,2081,0,Male,P,67GH2,-658,-392,NA,NA,1997
0,2082,1,Female,NA,67GH3,-635,-400,NA,NA,1995
0,2082,0,Female,P,67GH3,-635,-400,NA,NA,1996
0,2085,1,Male,NA,23GH3,-856,-361,NA,NA,1995
0,2085,0,Male,P,23GH3,-856,-361,NA,NA,1996
0,2086,1,Female,NA,23HJ2,-864,-386,N,N,1995
0,2086,0,Female,S,23HJ2,-864,-386,NA,NA,1996
0,2086,0,Female,P,23HJ1,-873,-383,NA,NA,1997
0,2087,1,Male,NA,23HJ3,-845,-394,NA,NA,1995
0,2087,0,Male,P,23HJ3,-845,-394,NA,NA,1996
0,2088,1,Female,NA,34GH5,-815,-340,Y,Y,1995
0,2088,0,Female,S,45CD2R2,-926,-901,NA,NA,1996
0,2090,1,Male,NA,23FG1,-848,-297,NA,NA,1995
0,2091,1,Male,NA,34FG1,-792,-296,N,N,1995
0,2091,0,Male,S,34FG1,-792,-296,NA,NA,1996
0,2091,0,Male,S,34FG1,-792,-296,NA,NA,1997
0,2091,0,Male,P,34FG1,-792,-296,NA,NA,1998
0,2092,1,Female,NA,23GH3,-856,-361,NA,NA,1995
0,2092,0,Female,P,23GH3,-856,-361,NA,NA,1996
0,2093,1,Male,NA,23HJ3,-845,-394,Y,N,1995
0,2093,0,Male,S,34HJ2,-836,-419,NA,NA,1996
0,2093,0,Male,S,34HJ2,-836,-419,NA,NA,1997
0,2093,0,Male,S,34HJ2,-836,-419,NA,NA,1998
0,2093,0,Male,P,34HJ2,-836,-419,NA,NA,1999
0,2094,1,Female,NA,45JK2,-783,-449,NA,NA,1995
0,2095,1,Female,NA,910EF1,-474,-280,NA,NA,1995
0,2095,0,Female,P,910EF1,-474,-280,NA,NA,1996
0,2096,1,Male,NA,1314DE1,-282,-260,NA,NA,1995
0,2096,0,Male,S,1314DE1,-282,-260,NA,NA,1996
0,2096,0,Male,S,1314DE2,-283,-270,NA,NA,1997
0,2096,0,Male,P,1314DE1,-282,-260,NA,NA,1998
0,2098,1,Male,NA,45FG3,-739,-350,NA,NA,1995
0,2098,0,Male,P,45FG3,-739,-350,NA,NA,1996
0,2301,1,Female,NA,23FG1R2,-1052,-1054,Y,N,1995
0,2301,0,Female,S,12FG6R2,-1107,-1077,NA,NA,1996
0,2301,0,Female,P,12FG6R2,-1107,-1077,NA,NA,1997
0,2302,1,Female,NA,23FG1R2,-1052,-1054,NA,NA,1995
0,2302,0,Female,P,23FG1R2,-1052,-1054,NA,NA,1996
0,2303,1,Male,NA,12FG4R2,-1121,-1083,NA,NA,1995
0,2303,0,Male,P,12FG4R2,-1121,-1083,NA,NA,1996
0,2304,1,Female,NA,23GH1R2,-1058,-1100,NA,NA,1995
0,2304,0,Female,P,23GH1R2,-1058,-1100,NA,NA,1996
0,2305,1,Female,NA,34GH1R2,-1014,-1093,NA,NA,1995
0,2305,0,Female,P,34GH1R2,-1014,-1093,NA,NA,1996
0,2306,1,Female,NA,23EF3R2,-1027,-1023,NA,NA,1995
0,2306,0,Female,P,23EF3R2,-1027,-1023,NA,NA,1996
0,2307,1,Female,NA,45GH7R2,-941,-1107,NA,NA,1995
0,2307,0,Female,P,45GH7R2,-941,-1107,NA,NA,1996
0,2308,1,Female,NA,45GH5R2,-937,-1133,NA,NA,1995
0,2308,0,Female,P,45GH5R2,-937,-1133,NA,NA,1996
0,2310,1,Female,NA,45DE3R2,-960,-979,NA,NA,1995
0,2310,0,Female,P,45DE3R2,-960,-979,NA,NA,1996
0,2312,1,Male,NA,23FG2R2,-1052,-1059,Y,N,1995
0,2312,0,Male,S,23GH2R2,-1042,-1091,NA,NA,1996
0,2312,0,Male,S,23GH2R2,-1042,-1091,NA,NA,1997
0,2314,1,Male,NA,23GH1R2,-1058,-1100,N,N,1995
0,2314,0,Male,S,23GH1R2,-1058,-1100,NA,NA,1996
0,2314,0,Male,S,12FG3R2,-1074,-1053,NA,NA,1997
0,2314,0,Male,P,12FG3R2,-1074,-1053,NA,NA,1998
0,2315,1,Male,NA,23EF3R2,-1027,-1023,NA,NA,1995
0,2315,0,Male,P,23EF3R2,-1027,-1023,NA,NA,1996
0,2316,1,Male,NA,34GH1R2,-1014,-1093,Y,N,1995
0,2316,0,Male,S,34FG3R2,-985,-1088,NA,NA,1996
0,2316,0,Male,S,34FG3R2,-985,-1088,NA,NA,1997
0,2316,0,Male,S,34FG3R2,-985,-1088,NA,NA,1998
0,2316,0,Male,P,34FG3R2,-985,-1088,NA,NA,1999
0,2317,1,Female,NA,34GH2R2,-983,-1114,NA,NA,1995
0,2317,0,Female,P,34GH2R2,-983,-1114,NA,NA,1996
0,2318,1,Male,NA,34GH2R2,-983,-1114,NA,NA,1995
0,2318,0,Male,P,34GH2R2,-983,-1114,NA,NA,1996
0,2319,1,Female,NA,45GH5R2,-937,-1133,NA,NA,1995
0,2319,0,Female,P,45GH5R2,-937,-1133,NA,NA,1996
0,2320,1,Female,NA,45GH7R2,-941,-1107,NA,NA,1995
0,2320,0,Female,P,45GH7R2,-941,-1107,NA,NA,1996
0,2321,1,Male,NA,45GH1R2,-959,-1094,N,N,1995
0,2321,0,Male,S,45GH1R2,-959,-1094,NA,NA,1996
0,2321,0,Male,S,45GH1R2,-959,-1094,NA,NA,1997
0,2321,0,Male,P,45GH1R2,-959,-1094,NA,NA,1998
0,2323,1,Female,NA,45FG2R2,-969,-1078,Y,N,1995
0,2323,0,Female,S,45DE1R2,-957,-945,NA,NA,1996
0,2324,1,Female,NA,34FG2R2,-986,-1047,NA,NA,1995
0,2324,0,Female,P,34FG2R2,-986,-1047,NA,NA,1996
0,2325,1,Male,NA,45DE3R2,-960,-979,N,N,1995
0,2325,0,Male,S,45DE3R2,-960,-979,NA,NA,1996
0,2325,0,Male,P,45DE3R2,-960,-979,NA,NA,1997
0,2326,1,Female,NA,-10OA1R2,-1196,-767,N,N,1995
0,2326,0,Female,S,-10OA1R2,-1196,-767,NA,NA,1996
0,2326,0,Female,S,01AB2R2,-1138,-805,NA,NA,1997
0,2328,1,Male,NA,23EF2R2,-1035,-1007,NA,NA,1995
0,2328,0,Male,P,23EF2R2,-1035,-1007,NA,NA,1996
0,2330,1,Male,NA,01AB2R2,-1138,-805,N,N,1995
0,2330,0,Male,S,01AB2R2,-1138,-805,NA,NA,1996
0,2330,0,Male,P,01AB2R2,-1138,-805,NA,NA,1997
0,2331,1,Male,NA,12DE1R2,-1087,-936,NA,NA,1995
0,2331,0,Male,P,12DE1R2,-1087,-936,NA,NA,1996
0,2332,1,Male,NA,23DE2R2,-1065,-955,NA,NA,1995
0,2332,0,Male,P,23DE2R2,-1065,-955,NA,NA,1996
0,2333,1,Male,NA,12EF1R2,-1077,-997,NA,NA,1995
0,2333,0,Male,P,12EF1R2,-1077,-997,NA,NA,1996
0,2334,1,Female,NA,23EF1R2,-1049,-1015,NA,NA,1995
0,2334,0,Female,P,23EF1R2,-1049,-1015,NA,NA,1996
0,2335,1,Female,NA,23DE1R2,-1028,-977,NA,NA,1995
0,2335,0,Female,P,23DE1R2,-1028,-977,NA,NA,1996
0,2336,1,Male,NA,34DE2R2,-1001,-977,Y,N,1995
0,2336,0,Male,S,23DE2R2,-1065,-955,NA,NA,1996
0,2336,0,Male,S,23DE2R2,-1065,-955,NA,NA,1997
0,2336,0,Male,S,12EF1R2,-1077,-997,NA,NA,1998
0,2336,0,Male,P,12EF1R2,-1077,-997,NA,NA,1999
0,2337,1,Female,NA,45DE2R2,-974,-961,NA,NA,1995
0,2337,0,Female,P,45DE2R2,-974,-961,NA,NA,1996
0,2338,1,Male,NA,45DE2R2,-974,-961,NA,NA,1995
0,2338,0,Male,P,45DE2R2,-974,-961,NA,NA,1996
0,2339,1,Female,NA,34CD1R2,-984,-930,NA,NA,1995
0,2339,0,Female,P,34CD1R2,-984,-930,NA,NA,1996
0,2340,0,Male,S,45CD1R2,-964,-909,NA,NA,1995
0,2340,0,Male,P,45CD1R2,-964,-909,NA,NA,1996
0,2341,0,Female,S,56BC3R2,-880,-878,NA,NA,1995
0,2341,0,Female,P,56BC3R2,-880,-878,NA,NA,1996
0,2343,1,Male,NA,56BC3R2,-880,-878,NA,NA,1995
0,2343,0,Male,P,56BC3R2,-880,-878,NA,NA,1996
0,2344,1,Female,NA,23EF2R2,-1035,-1007,NA,NA,1995
0,2344,0,Female,S,23EF2R2,-1035,-1007,NA,NA,1996
0,2344,0,Female,S,23EF2R2,-1035,-1007,NA,NA,1997
0,2344,0,Female,S,23EF2R2,-1035,-1007,NA,NA,1998
0,2344,0,Female,S,23EF2R2,-1035,-1007,NA,NA,1999
0,2344,0,Female,S,23EF2R2,-1035,-1007,NA,NA,2000
0,2344,0,Female,P,23EF2R2,-1035,-1007,NA,NA,2001
0,2346,1,Male,NA,12CD3R2,-1114,-914,NA,NA,1995
0,2346,0,Male,P,12CD3R2,-1114,-914,NA,NA,1996
0,2347,1,Female,NA,12CD4R2,-1115,-932,Y,N,1995
0,2347,0,Female,S,12CD3R2,-1114,-914,NA,NA,1996
0,2347,0,Female,S,12CD3R2,-1114,-914,NA,NA,1997
0,2347,0,Female,P,12CD3R2,-1114,-914,NA,NA,1998
0,2348,1,Female,NA,45CD4R2,-931,-917,NA,NA,1995
0,2348,0,Female,P,45CD4R2,-931,-917,NA,NA,1996
0,2349,1,Male,NA,45CD4R2,-931,-917,NA,NA,1995
0,2349,0,Male,P,45CD4R2,-931,-917,NA,NA,1996
0,2351,0,Female,S,12FG4R2,-1121,-1083,NA,NA,1995
0,2351,0,Female,S,12FG4R2,-1121,-1083,NA,NA,1996
0,2351,0,Female,S,12FG4R2,-1121,-1083,NA,NA,1997
0,2352,1,Male,NA,12FG4R2,-1121,-1083,Y,N,1995
0,2352,0,Male,S,12FG1R2,-1107,-1054,NA,NA,1996
0,2352,0,Male,S,12FG6R2,-1107,-1077,NA,NA,1997
0,2352,0,Male,P,12FG6R2,-1107,-1077,NA,NA,1998
0,2353,1,Male,NA,23FG2R2,-1052,-1059,NA,NA,1995
0,2353,0,Male,P,23FG2R2,-1052,-1059,NA,NA,1996
0,2354,1,Female,NA,23FG1R2,-1052,-1054,NA,NA,1995
0,2354,0,Female,P,23FG1R2,-1052,-1054,NA,NA,1996
